id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgwXcM3LQ0nNX3FkDxJ4AaABAg,Yole Plaza,4 months ago,1528059084092,"I loved and love this version that you made of this song, I have heard it a thousand times, I regretted that you had not followed the voice, but I hope you will be opened thousands of doors because for me you are one of the best I have heard in that program. .. Success Wilkes, a fan of yours in the distance ...",0,false,0,,,,,,
UgzJ-1vybjEr0Wdxont4AaABAg,Crystal Caswell,5 months ago,1525380684104,He lost maybe cause of that but he shouldn’t have,0,false,0,,,,,,
UgwTR5ID2GVezcQztex4AaABAg,Dolores Reinhard,5 months ago,1525380684107,I absolutely love Wilkes performances...looking forward to his future recordings. Hoping I can buy this version on iTunes soon. I really wanted him to win because he was my favorite. I’m a fan forever.,2,false,0,,,,,,
UgykdNiZ1JKkNyVkT5J4AaABAg,SafiJofa,5 months ago,1525380684109,"Okay so Wilkes, this performance was Stupid good... Incredible!!!!! I mean I was wowwwwwed the whole way thru!!!! Can't wait to hear much more!",2,false,0,,,,,,
UgwsoS_Z6-gtW5hm5k54AaABAg,Daydream-nation75,5 months ago,1525380684112,OMG that was lit,2,false,0,,,,,,
UgyM0bhfqNol95uvATR4AaABAg,Amy 1,5 months ago,1525380684115,This version was sick!,2,false,0,,,,,,
UgxHTf3CpIlqDgnRZdJ4AaABAg,LadyD Moonbeam,5 months ago,1525380684118,Love your voice and thought sure you would be in the top 4.  Great save on the mic drop!  You are a pro.  Hope to hear more from you like in an album.,2,false,0,,,,,,
Ugx-mgawWIhkmj5Yn9J4AaABAg,Hibu Tada,5 months ago,1525380684121,bring him back...,2,false,0,,,,,,
UgyL7mx3XYFHGYCiHuh4AaABAg,jxvf,5 months ago,1525380684123,r o b b e d,2,false,0,,,,,,
UgwKTw5Q7hGTpXknzEd4AaABAg,Sonia Huacuja,5 months ago,1525380684126,😍😍😍,2,false,0,,,,,,
UgwV1inlhTdb6TRAcuZ4AaABAg,Oliver,5 months ago,1525380684129,Was the mic drop intentionally or an accident? It kind of looked like an accident and he managed to act quick.,1,true,1,,,,,,
,,,,,,,,UgwV1inlhTdb6TRAcuZ4AaABAg.8fS6tAyFXez8fYfKMZemvj,WILKESmusic,5 months ago,1525380684493,Oliver it was an accident. The stand wasn’t tightened all the way haha,0
UgwjlJ9BfgXIGg0aL8p4AaABAg,ME Kocwah,5 months ago,1525380684133,"I want to download Wilkes singing this song. 
Why isn’t it on iTunes?",1,true,1,,,,,,
,,,,,,,,UgwjlJ9BfgXIGg0aL8p4AaABAg.8fR1QLeX8lU8fT4ri9tf9x,Derrick Rader,5 months ago,1525380684435,ME Kocwah follow his social media @wilkesmusic he posted that he will be able to release some stuff soon. Maybe it will be this song ? 🧐,1
Ugxp8G8i-nyE315n_It4AaABAg,Miranda Schermerhorn,5 months ago,1525380684137,Amazing,1,false,0,,,,,,
UgxK0hqUOs-W5EkJ-954AaABAg,Ellen Bennett Burrell,5 months ago,1525380684139,"Wilkes slays me. Y'all watch for his original music coming out soon!! WILKESmusic. He's a friend and truly the BEST EVER! Now he's going places! The VOICE was his launching pad. His tone, his range, his versatility, his presence and his unique style are all limitless. Stay connected and you will be amazed at what you hear from WILKES.",2,true,1,,,,,,
,,,,,,,,UgxK0hqUOs-W5EkJ-954AaABAg.8fOUXEptV3n8gG2qV9J7wi,Greenwood,4 months ago,1528059084522,"Ellen Bennett , good. Glad to hear it. I wanted to see him compete and I've been a little bitter about someone else deciding I wouldn't get that opportunity so nice to know he's still going after it.",0
UgxnIL4h-ObW5_T5UOt4AaABAg,Samara Alhadas,5 months ago,1525380684143,i love his voice,2,false,0,,,,,,
UgxcQzVfYBhEtD_c0h54AaABAg,Trey Bone,5 months ago,1525380684146,"I'm so upset he didn't make the cut 
So talented",1,false,0,,,,,,
Ugxh-ic8933o2Y6GUid4AaABAg,Aleksandra Chołody,5 months ago,1525380684149,I'm just freaking love this guy :),1,false,0,,,,,,
UgwCsDA_ATgfRNcT8W94AaABAg,Cra Sec,5 months ago,1525380684152,Wilkes the Best voice,1,false,0,,,,,,
Ugxg32-0-5wAFaSkT5d4AaABAg,Daniela Barragan,5 months ago,1525380684155,Love him! So sad he didn't make the top 12 😢,2,false,0,,,,,,
UgzGIHMrNPTcA9prf954AaABAg,Judy Ann,5 months ago,1525380684157,Wow thats a good song i love your voice i like for you to win on the voice it would be so awesome.✌🎤🎶🎼🎵❤👍☺,0,false,0,,,,,,
Ugzoxs9Gj5_ssCJJXeF4AaABAg,Sarah,5 months ago,1525380685165,i'm genuinely beyond upset he didn't make it,2,false,0,,,,,,
UgztLD45PhAaC_Urhp14AaABAg,Sandy Goad,5 months ago,1525380685167,My heart broke wednesday. Wilkes was my absolute favorite.,2,false,0,,,,,,
Ugz09hr154EjYJ4VvC14AaABAg,paola blanco,5 months ago,1525380685170,THE BEST,1,false,0,,,,,,
UgzlJWw4UlP2Jj8ar354AaABAg,Hale İrem Bilgin,5 months ago,1525380685172,Why this one is not in iTunes store? Please add it. I am waiting for it.,0,false,0,,,,,,
UgxYjTp37BSCQGHHuO14AaABAg,saltea,5 months ago,1525380685174,ROBBED,5,false,0,,,,,,
UgyexvymKij4CvXagUd4AaABAg,Tchoua Xiong,5 months ago,1525380685177,I want a studio version of this! He should've been in the Top 12.,4,true,5,,,,,,
,,,,,,,,UgyexvymKij4CvXagUd4AaABAg.8fHgraznajI8fHslTWR_QT,WILKESmusic,5 months ago,1525380685570,Tchoua Xiong studio version coming soon ;),1
,,,,,,,,UgyexvymKij4CvXagUd4AaABAg.8fHgraznajI8fHua9rvusi,Tchoua Xiong,5 months ago,1525380685574,yessssss plz!! I can't wait for your debut album! ;),2
