id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
UgyWC3r2bn5nNHmMniJ4AaABAg,Hadassah Yael,2 weeks ago,1538066548313,Alicia Keys KEEP CHRISTIANA IN THE RUNNING...IT'S A NO BRAINER!!!!!!!,0,false,0,,,,,,
Ugyjj88LPwpctot7rTV4AaABAg,Rizca Shafira,1 month ago,1536684148315,"Guys, tell me when she releases her first single",0,false,0,,,,,,
Ugw0nlHZWvspxwMBMzh4AaABAg,S. Condes,2 months ago,1534005748317,Nope. This belongs to Wé,0,false,0,,,,,,
Ugy8y6yzMi2lKDBIPBp4AaABAg,Michelle Chalira,2 months ago,1534005748319,ur unreal,0,false,0,,,,,,
UgwzopE_VT6XYjRc23N4AaABAg,Victor Macia,2 months ago,1534005748321,I love her,0,false,0,,,,,,
UgyOzQ13b0ZV2oZ70w54AaABAg,Rituraj sharma,2 months ago,1534005748322,She totally blew me away🤐🤐🤐,0,false,0,,,,,,
UgzfXYmhdKPZsSLVqWt4AaABAg,Karina Matos,2 months ago,1534005748324,The best 💖💖💖💖,0,false,0,,,,,,
UgzT2HYu9yNlBQoKnTR4AaABAg,ADEMYR MUNIZ,2 months ago,1534005748326,Diva ❤️❤️❤️👏👏👏👏👏,0,false,0,,,,,,
UgwLqItQJwQ4tWsSuut4AaABAg,Shon A.,2 months ago,1534005748328,"I didn't watch a single episode after her unwarranted elimination. 
Such a crime.",0,false,0,,,,,,
Ugy6qc4NcyOA6e_nl_54AaABAg,Sahra M,3 months ago,1531327348330,Omg she killed it 😝💯❤️,2,false,0,,,,,,
Ugyw9jNOkuJDXB7U2Cd4AaABAg,Bah Gomes,4 months ago,1528735348332,Love it,0,false,0,,,,,,
UgxY4_YnjTB8n_3LdSp4AaABAg,Carl Andrew Amaro,4 months ago,1528735348333,a lifetime recording for her please,0,false,0,,,,,,
UgzA73gGa9K2ylaF9_94AaABAg,Danny Mendonça,4 months ago,1528735348335,My Winner ❤️,0,false,0,,,,,,
UgyZFT9iuQt-Y9yyGnZ4AaABAg,Manuela Colorado Correa,4 months ago,1528735348337,Gutted she didn't win...,0,false,0,,,,,,
Ugx1RWD5xNnR2f0sZR54AaABAg,Laura Belén Mañana,4 months ago,1528735348339,La rompes todaaaaaaaa,0,false,0,,,,,,
UgxWyIzpMZj-47gdxJh4AaABAg,jerry jlt,4 months ago,1528735348341,You are literally the best singer in the whole world!,0,false,0,,,,,,
UgxS3zFCx9Bt6IYn6jJ4AaABAg,Perceptions,4 months ago,1528735348343,A voice that stops you in your tracks.,0,false,0,,,,,,
UgwDD0wnyyNYo1mCcIB4AaABAg,Aaden plays roblox,4 months ago,1528735348344,I like it,0,false,0,,,,,,
